item_sku,rec_sku,price
OEXM710B,OEX10B,39.75
OEXM710B,OEXM90B,41.0
OEXM710B,BHM9A,43.75
OEXM710B,OEXM240B,90.25
OEXM710B,AWMG9,52.75
OEXM710B,OEXM7B,38.25
OEXM710B,OEXM80B,39.75
OEXM710B,AWS13,65.0
OEXM710B,AWM110DHK,101.5
OEXM710B,AW1015DHK,92.0
OEXM710B,OEXM9B,38.25
OEXM710B,OEXM8B,38.25
OEXM713B,RXFS605B,296.0
OEXM713B,RXFMS606B,376.0
OEXM713B,GAJ12A,66.75
OEXM713B,OEX714KB,1085.0
OEXM713B,BHM9A,43.75
OEXM713B,OEXM230B,86.0
OEXM713B,OEX8B,39.75
OEXM713B,OEXM6B,38.25
OEXM713B,OEX10B,39.75
OEXM713B,OEXM240B,90.25
OEXM713B,OEXM270B,108.0
OEXM713B,OEXM300B,145.0
OEXM713B,AWMG9,52.75
OEXM713B,OEXM90B,41.0
OEXM713B,OEXM7B,38.25
OEXM713B,AWS13,65.0
OEXM713B,OEXM80B,39.75
OEXM713B,OEXM260B,102.5
OEXM713B,OEXM250B,96.25
OEXM713B,OEXM8B,38.25
OEXM713B,OEXM9B,38.25
OEXM7B,RXFMS606B,376.0
OEXM7B,OEXM230B,86.0
OEXM7B,OEXM713B,700.0
OEXM7B,GAJ12A,66.75
OEXM7B,OEX714KB,1085.0
OEXM7B,OEX8B,39.75
OEXM7B,OEXM6B,38.25
OEXM7B,OEX10B,39.75
OEXM7B,OEXM240B,90.25
OEXM7B,BHM9A,43.75
OEXM7B,AWMG9,52.75
OEXM7B,OEXM90B,41.0
OEXM7B,OEXM80B,39.75
OEXM7B,AWS13,65.0
OEXM7B,OEXM8B,38.25
OEXM7B,OEXM9B,38.25
OEXM80B,OEXM710B,490.0
OEXM80B,RXFMS606B,376.0
OEXM80B,OEXM713B,700.0
OEXM80B,OEXM6B,38.25
OEXM80B,OEX8B,39.75
OEXM80B,OEXM230B,86.0
OEXM80B,OEXM320B,156.0
OEXM80B,OEXM240B,90.25
OEXM80B,OEX10B,39.75
OEXM80B,OEXM270B,108.0
OEXM80B,OEXM300B,145.0
OEXM80B,OEXM90B,41.0
OEXM80B,OEXM7B,38.25
OEXM80B,OEXM250B,96.25
OEXM80B,AWS13,65.0
OEXM80B,AWMG9,52.75
OEXM80B,OEXM260B,102.5
OEXM8B,OEXM713B,700.0
OEXM8B,RXFMS606B,376.0
OEXM8B,OEXM230B,86.0
OEXM8B,GAJ12A,66.75
OEXM8B,BHM9A,43.75
OEXM8B,OEX714KB,1085.0
OEXM8B,OEX8B,39.75
OEXM8B,OEXM6B,38.25
OEXM8B,OEX10B,39.75
OEXM8B,OEXM240B,90.25
OEXM8B,OEXM7B,38.25
OEXM8B,OEXM9B,38.25
OEXM90B,OEXM710B,490.0
OEXM90B,OEX714KB,1085.0
OEXM90B,RXFMS606B,376.0
OEXM90B,OEXM713B,700.0
OEXM90B,OEXM6B,38.25
OEXM90B,OEXM230B,86.0
OEXM90B,OEX8B,39.75
OEXM90B,OEXM270B,108.0
OEXM90B,OEXM240B,90.25
OEXM90B,OEX10B,39.75
OEXM90B,OEXM7B,38.25
OEXM90B,OEXM80B,39.75
OEXM90B,OEXM260B,102.5
OEXM90B,OEXM250B,96.25
OEXM90B,AWMG9,52.75
OEXM90B,AWS13,65.0
OEXM9B,OEXM713B,700.0
OEXM9B,OEXM230B,86.0
OEXM9B,RXFMS606B,376.0
OEXM9B,GAJ12A,66.75
OEXM9B,BHM9A,43.75
OEXM9B,OEX714KB,1085.0
OEXM9B,OEX8B,39.75
OEXM9B,OEXM6B,38.25
OEXM9B,OEXM240B,90.25
OEXM9B,OEX10B,39.75
OEXM9B,OEXM7B,38.25
OEXM9B,OEXM8B,38.25
OEXS709B,OEX10B,39.75
OEXS709B,OEXM710B,490.0
OEXS709B,SOXRRM710A,575.0
OEXS709B,OEXM713B,700.0
OEXS709B,OEX711B,645.0
OEXS709B,RXFS605B,296.0
OEXS709B,SOEX710,497.0
OEXS709B,RXFMS606B,376.0
OEXS709B,SOEXM710,510.0
OEXS709B,OEX8B,39.75
OEXSM710B,OEXM710B,490.0
OEXSM710B,SOXRRM710A,575.0
OEXSM710B,OEXM713B,700.0
OEXSM710B,OEX711B,645.0
OEXSM710B,RXFS605B,296.0
OEXSM710B,SOEX710,497.0
OEXSM710B,RXFMS606B,376.0
OEXSM710B,SOEXM710,510.0
OEXSM710B,OEXM90B,41.0
OEXSM710B,OEXM80B,39.75
R1618SC,OEXM710B,490.0
R1618SC,SOXRRM710A,575.0
R1618SC,OEXM713B,700.0
R1618SC,OEX711B,645.0
R1618SC,SOEX710,497.0
R1618SC,RXFMS606B,376.0
R1618SC,SOEXM710,510.0
R1618SC,DS806AK,173.0
R1618SC,RXFS605B,296.0
R1618SC,R404,18.65
R404,OEXM713B,700.0
R404,OEX711B,645.0
R404,SOEX710,497.0
R404,RXFMS606B,376.0
R404,SOEXM710,510.0
R404,DS806AK,173.0
R404,RXFS605B,296.0
R404,BHS13A,66.5
R404,BHM9A,43.75
R404,R1618SC,41.75
RXFMS606B,SOEXM710,510.0
RXFMS606B,OEXM230B,86.0
RXFMS606B,RXFS605B,296.0
RXFMS606B,BHM9A,43.75
RXFMS606B,SOXRRM710A,575.0
RXFMS606B,OEX714KB,1085.0
RXFMS606B,OEXM713B,700.0
RXFMS606B,OEXM270B,108.0
RXFMS606B,OEX8B,39.75
RXFMS606B,GAJ12A,66.75
RXFMS606B,OEXM6B,38.25
RXFMS606B,OEXM240B,90.25
RXFMS606B,SOEX707,346.0
RXFMS606B,SOEX710,497.0
RXFMS606B,SOEXM9,42.0
RXFMS606B,OEX10B,39.75
RXFMS606B,OEXM90B,41.0
RXFMS606B,SOEX38,159.0
RXFMS606B,AWS13,65.0
RXFMS606B,OEXM80B,39.75
RXFMS606B,OEXM7B,38.25
RXFMS606B,SOEX40,168.5
RXFMS606B,SOEX32,106.0
RXFMS606B,SOEX30,85.25
RXFMS606B,SOEXM8,41.0
RXFMS606B,SOEX26,71.25
RXFMS606B,OEXM9B,38.25
RXFMS606B,OEXM8B,38.25
RXFMS606B,SOEX28,78.25
RXFMS606B,SOEX36,148.5
RXFMS606B,AWMG9,52.75
RXFS2836B,OEX10B,39.75
RXFS2836B,OEX8B,39.75
RXFS2836B,OEXM710B,490.0
RXFS2836B,SOXRRM710A,575.0
RXFS2836B,OEXM713B,700.0
RXFS2836B,OEX711B,645.0
RXFS2836B,SOEX710,497.0
RXFS2836B,RXFMS606B,376.0
RXFS2836B,SOEXM710,510.0
RXFS2836B,RXFS605B,296.0
RXFS605B,RXFMS606B,376.0
RXFS605B,OEX8B,39.75
RXFS605B,DS806AK,173.0
RXFS605B,SOXRRM710A,575.0
RXFS605B,OEXM713B,700.0
RXFS605B,SOEX704,465.0
RXFS605B,OEX10B,39.75
RXFS605B,OEXM6B,38.25
RXFS605B,SOEX710,497.0
RXFS605B,SOEXM710,510.0
RXFS605B,BHM9A,43.75
RXFS605B,OEXM230B,86.0
RXFS605B,OEX38B,146.5
RXFS605B,OEXM90B,41.0
RXFS605B,SOEX38,159.0
RXFS605B,OEXM240B,90.25
RXFS605B,OEXM7B,38.25
RXFS605B,SOEXM9,42.0
RXFS605B,OEXM80B,39.75
RXFS605B,AW1015DHK,92.0
RXFS605B,AWS13,65.0
RXFS605B,SOEXM8,41.0
RXFS605B,BHS13A,66.5
RXFS605B,OEX42B,164.5
RXFS605B,OEXM9B,38.25
RXFS605B,AWMG9,52.75
RXFS605B,AWM110DHK,101.5
RXFS605B,SOEX40,168.5
RXFS605B,R404,18.65
RXFS605B,OEXM8B,38.25
RXFS605B,R1618SC,41.75
SOEX26,RXFMS606B,376.0
SOEX26,SOEXM705,412.0
SOEX26,SOEXM710,510.0
SOEX26,SOEX707,346.0
SOEX26,SOEX40,168.5
SOEX26,SOEX38,159.0
SOEX26,SOEX32,106.0
SOEX26,SOEX30,85.25
SOEX26,SOEX36,148.5
SOEX26,SOEX28,78.25
SOEX28,RXFMS606B,376.0
SOEX28,SOEXM705,412.0
SOEX28,SOEXM710,510.0
SOEX28,SOEX707,346.0
SOEX28,SOEX40,168.5
SOEX28,SOEX38,159.0
SOEX28,SOEX32,106.0
SOEX28,SOEX30,85.25
SOEX28,SOEX36,148.5
SOEX28,SOEX26,71.25
SOEX30,SOEXM710,510.0
SOEX30,SOEXM9,42.0
SOEX30,SOEX707,346.0
SOEX30,SOEX710,497.0
SOEX30,SOEX38,159.0
SOEX30,SOEX40,168.5
SOEX30,SOEXM8,41.0
SOEX30,SOEX26,71.25
SOEX30,SOEX32,106.0
SOEX30,SOEX28,78.25
SOEX30,SOEX36,148.5
SOEX32,SOEXM710,510.0
SOEX32,SOEXM9,42.0
SOEX32,SOEX710,497.0
SOEX32,SOEX707,346.0
SOEX32,SOEX38,159.0
SOEX32,SOEX40,168.5
SOEX32,AWS13,65.0
SOEX32,SOEXM8,41.0
SOEX32,SOEX26,71.25
SOEX32,SOEX30,85.25
SOEX32,SOEX28,78.25
SOEX32,SOEX36,148.5
SOEX36,SOEX710,497.0
SOEX36,RXFMS606B,376.0
SOEX36,SOEXM710,510.0
SOEX36,SOEX707,346.0
SOEX36,SOEX38,159.0
SOEX36,SOEX26,71.25
SOEX36,SOEX32,106.0
SOEX36,SOEX28,78.25
SOEX36,SOEX30,85.25
SOEX36,SOEX40,168.5
SOEX38,SOEXM710,510.0
SOEX38,SOEX707,346.0
SOEX38,OEXM6B,38.25
SOEX38,SOEX710,497.0
SOEX38,SOEX704,465.0
SOEX38,AWS13,65.0
SOEX38,AWMG9,52.75
SOEX38,GAJ12A,66.75
SOEX38,SOEXM8,41.0
SOEX38,SOEX30,85.25
SOEX38,SOEXM9,42.0
SOEX38,SOEX32,106.0
SOEX38,SOEX26,71.25
SOEX38,SOEX28,78.25
SOEX38,SOEX40,168.5
SOEX38,SOEX36,148.5
SOEX40,SOEXM710,510.0
SOEX40,SOEX707,346.0
SOEX40,OEXM6B,38.25
SOEX40,SOEX710,497.0
SOEX40,SOEX704,465.0
SOEX40,AWS13,65.0
SOEX40,AWMG9,52.75
SOEX40,GAJ12A,66.75
SOEX40,SOEX32,106.0
SOEX40,SOEX26,71.25
SOEX40,SOEXM8,41.0
SOEX40,SOEX30,85.25
SOEX40,SOEXM9,42.0
SOEX40,SOEX28,78.25
SOEX40,SOEX38,159.0
SOEX40,SOEX36,148.5
SOEX704,SOEXM705,412.0
SOEX704,OEXM6B,38.25
SOEX704,GAJ12A,66.75
SOEX704,SOEXM710,510.0
SOEX704,SOEX38,159.0
SOEX704,SOEX40,168.5
SOEX704,SOEX710,497.0
SOEX704,AWS13,65.0
SOEX704,AWMG9,52.75
SOEX704,SOEXM8,41.0
SOEX704,SOEXM9,42.0
SOEX704,SOEX26,71.25
SOEX704,SOEX28,78.25
SOEX707,SOEX710,497.0
SOEX707,RXFMS606B,376.0
SOEX707,SOEXM710,510.0
SOEX707,SOEX40,168.5
SOEX707,SOEX38,159.0
SOEX707,SOEX32,106.0
SOEX707,SOEX30,85.25
SOEX707,SOEX36,148.5
SOEX707,SOEX28,78.25
SOEX707,SOEX26,71.25
SOEX710,OEXM6B,38.25
SOEX710,RXFS605B,296.0
SOEX710,GAJ12A,66.75
SOEX710,SOEXM710,510.0
SOEX710,SOEX38,159.0
SOEX710,AWS13,65.0
SOEX710,SOEX704,465.0
SOEX710,SOEX40,168.5
SOEX710,SOEXM9,42.0
SOEX710,AWMG9,52.75
SOEX710,SOEX32,106.0
SOEX710,SOEXM8,41.0
SOEX710,SOEX30,85.25
SOEXM705,RXFMS606B,376.0
SOEXM705,SOEX710,497.0
SOEXM705,SOEXM710,510.0
SOEXM705,SOEX704,465.0
SOEXM705,SOEX38,159.0
SOEXM705,SOEXM9,42.0
SOEXM705,SOEXM8,41.0
SOEXM705,SOEX30,85.25
SOEXM705,SOEX32,106.0
SOEXM705,SOEX40,168.5
SOEXM705,SOEX26,71.25
SOEXM705,SOEX28,78.25
SOEXM710,SOXRRM710A,575.0
SOEXM710,BHM9A,43.75
SOEXM710,GAJ12A,66.75
SOEXM710,SOEX704,465.0
SOEXM710,AWS13,65.0
SOEXM710,OEXM240B,90.25
SOEXM710,SOEX710,497.0
SOEXM710,SOEX38,159.0
SOEXM710,AWMG9,52.75
SOEXM710,SOEXM9,42.0
SOEXM710,SOEX40,168.5
SOEXM710,SOEX707,346.0
SOEXM710,SOEXM8,41.0
SOEXM710,SOEX32,106.0
SOEXM710,SOEX30,85.25
SOEXM710,SOEX26,71.25
SOEXM710,SOEX28,78.25
SOEXM710,SOEX36,148.5
SOEXM8,RXFS605B,296.0
SOEXM8,RXFMS606B,376.0
SOEXM8,OEXM6B,38.25
SOEXM8,GAJ12A,66.75
SOEXM8,SOEX704,465.0
SOEXM8,SOEX710,497.0
SOEXM8,AWS13,65.0
SOEXM8,SOEXM710,510.0
SOEXM8,SOEX38,159.0
SOEXM8,AWMG9,52.75
SOEXM8,SOEXM9,42.0
SOEXM8,SOEX40,168.5
SOEXM8,SOEX32,106.0
SOEXM8,SOEX30,85.25
SOEXM9,RXFS605B,296.0
SOEXM9,RXFMS606B,376.0
SOEXM9,OEXM6B,38.25
SOEXM9,GAJ12A,66.75
SOEXM9,SOEX704,465.0
SOEXM9,SOEXM710,510.0
SOEXM9,SOEX710,497.0
SOEXM9,AWS13,65.0
SOEXM9,SOEX38,159.0
SOEXM9,AWMG9,52.75
SOEXM9,SOEX40,168.5
SOEXM9,SOEXM8,41.0
SOEXM9,SOEX32,106.0
SOEXM9,SOEX30,85.25
SOXRR707A,OEX10B,39.75
SOXRR707A,OEX8B,39.75
SOXRR707A,OEXM710B,490.0
SOXRR707A,OEXM713B,700.0
SOXRR707A,OEX711B,645.0
SOXRR707A,RXFS605B,296.0
SOXRR707A,SOEX710,497.0
SOXRR707A,SOEXM710,510.0
SOXRR707A,RXFMS606B,376.0
SOXRR707A,SOXRRM710A,575.0
SOXRRM710A,OEXM710B,490.0
SOXRRM710A,SOXRRM710A,575.0
SOXRRM710A,OEXM713B,700.0
SOXRRM710A,OEX711B,645.0
SOXRRM710A,RXFS605B,296.0
SOXRRM710A,SOEX710,497.0
SOXRRM710A,SOEXM710,510.0
SOXRRM710A,RXFMS606B,376.0
SOXRRM710A,OEXM90B,41.0
SOXRRM710A,OEXM80B,39.75
VS807B,RXFMS606B,376.0
VS807B,SOEXM710,510.0
VS807B,OEX10B,39.75
VS807B,OEX8B,39.75
VS807B,SOEX710,497.0
VS807B,SOEX30,85.25
VS807B,OEX711B,645.0
VS807B,SOEX32,106.0
VS807B,AW1013DK,67.25
VS807B,OEX080B,37.75
VS814A,OEX10B,39.75
VS814A,OEXM710B,490.0
VS814A,SOXRRM710A,575.0
VS814A,OEXM713B,700.0
VS814A,OEX711B,645.0
VS814A,RXFS605B,296.0
VS814A,SOEX710,497.0
VS814A,RXFMS606B,376.0
VS814A,SOEXM710,510.0
VS814A,OEX8B,39.75
2004BSKA,TR107A,22.45
2004BSKA,LSRM2000,113.0
2004BSKA,OFW4KT,128.5
2004BSKA,B3404B,43.5
2004BSKA,S6118A,29.75
2004BSKA,BTK5,345.0
2004BSKA,BTCP500,109.5
2004BSKA,YA4050B,78.75
2004BSKA,BTG9,30.25
2004BSKA,BT11,58.0
2005BSKA,BTCP600,145.0
2005BSKA,YA4274A,57.75
2005BSKA,TR108,23.45
2005BSKA,LSR2000,104.0
2005BSKA,TR107A,22.45
2005BSKA,YA4050B,78.75
2005BSKA,LSRM2000,113.0
2005BSKA,BTCP500,109.5
2005BSKA,OFW4KT,128.5
2005BSKA,AF102,25.0
ACT1370,LSR2000,104.0
ACT1370,TR107A,22.45
ACT1370,YA4050B,78.75
ACT1370,LSRM2000,113.0
ACT1370,BTCP500,109.5
ACT1370,OFW4KT,128.5
ACT1370,YA4274A,57.75
ACT1370,S6118A,29.75
ACT1370,B3404B,43.5
ACT1370,BT11,58.0
AF102,LSRM2000,113.0
AF102,BTCP500,109.5
AF102,OFW4KT,128.5
AF102,B1356E,52.25
AF102,B3404B,43.5
AF102,BTC3A,27.5
AF102,BT11,58.0
AF102,S6118A,29.75
AF102,OFW2,32.25
AF102,OFW3,32.25
B1356E,YA4050B,78.75
B1356E,LSRM2000,113.0
B1356E,BTCP500,109.5
B1356E,OFW4KT,128.5
B1356E,TR107A,22.45
B1356E,BT11,58.0
B1356E,B3404B,43.5
B1356E,AF102,25.0
B1356E,OFW2,32.25
B1356E,OFW3,32.25
B1461,YA4274A,57.75
B1461,TR108,23.45
B1461,LSR2000,104.0
B1461,TR107A,22.45
B1461,YA4050B,78.75
B1461,LSRM2000,113.0
B1461,BTCP500,109.5
B1461,OFW4KT,128.5
B1461,B1356E,52.25
B1461,S6118A,29.75
B3404B,OFW4KT,128.5
B3404B,YA4274A,57.75
B3404B,TR107A,22.45
B3404B,ACT1370,41.5
B3404B,B1356E,52.25
B3404B,BT11,58.0
B3404B,LSR2000,104.0
B3404B,S6118A,29.75
B3404B,OFW2,32.25
B3404B,OFW3,32.25
BT11,BTC3A,27.5
BT11,YA4274A,57.75
BT11,TR107A,22.45
BT11,B1356E,52.25
BT11,LSR2000,104.0
BT11,B3404B,43.5
BT11,ACT1370,41.5
BT11,S6118A,29.75
BT11,AF102,25.0
BT11,OFW2,32.25
BT11,OFW3,32.25
BT4651,TR108,23.45
BT4651,LSR2000,104.0
BT4651,TR107A,22.45
BT4651,YA4050B,78.75
BT4651,LSRM2000,113.0
BT4651,BTCP500,109.5
BT4651,OFW4KT,128.5
BT4651,BTC7B,36.0
BT4651,YA4274A,57.75
BT4651,YA4275,121.5
BT518,BTCP600,145.0
BT518,YA4274A,57.75
BT518,TR108,23.45
BT518,LSR2000,104.0
BT518,TR107A,22.45
BT518,YA4050B,78.75
BT518,LSRM2000,113.0
BT518,BTCP500,109.5
BT518,OFW4KT,128.5
BT518,AF102,25.0
BTC3A,TR107A,22.45
BTC3A,YA4050B,78.75
BTC3A,LSRM2000,113.0
BTC3A,BTCP500,109.5
BTC3A,OFW4KT,128.5
BTC3A,YA4274A,57.75
BTC3A,B3404B,43.5
BTC3A,ACT1370,41.5
BTC3A,S6118A,29.75
BTC3A,BT11,58.0
BTC7B,LSR2000,104.0
BTC7B,TR107A,22.45
BTC7B,YA4050B,78.75
BTC7B,LSRM2000,113.0
BTC7B,BTCP500,109.5
BTC7B,OFW4KT,128.5
BTC7B,YA4274A,57.75
BTC7B,YA4275,121.5
BTC7B,BT4651,122.0
BTC7B,B3404B,43.5
BTCP2SA,TR108,23.45
BTCP2SA,LSR2000,104.0
BTCP2SA,YA4050B,78.75
BTCP2SA,LSRM2000,113.0
BTCP2SA,BTCP500,109.5
BTCP2SA,OFW4KT,128.5
BTCP2SA,B3404B,43.5
BTCP2SA,TR107A,22.45
BTCP2SA,BT11,58.0
BTCP2SA,B1356E,52.25
BTCP500,TR107A,22.45
BTCP500,LSRM2000,113.0
BTCP500,BTCP500,109.5
BTCP500,OFW4KT,128.5
BTCP500,BTK5,345.0
BTCP500,YA4050B,78.75
BTCP500,2004BSKA,138.5
BTCP500,BTG9,30.25
BTCP500,LSR1000EXT,28.5
BTCP500,LSR1450,33.75
BTG9,YA4274A,57.75
BTG9,TR108,23.45
BTG9,LSR2000,104.0
BTG9,TR107A,22.45
BTG9,LSRM2000,113.0
BTG9,OFW4KT,128.5
BTG9,BTK5,345.0
BTG9,YA4050B,78.75
BTG9,2004BSKA,138.5
BTG9,BTCP500,109.5
BTK5,YA4274A,57.75
BTK5,TR108,23.45
BTK5,LSR2000,104.0
BTK5,TR107A,22.45
BTK5,LSRM2000,113.0
BTK5,OFW4KT,128.5
BTK5,BTCP500,109.5
BTK5,BTG9,30.25
BTK5,YA4050B,78.75
BTK5,2004BSKA,138.5
HR-26PKC,BTCP600,145.0
HR-26PKC,YA4274A,57.75
HR-26PKC,TR108,23.45
HR-26PKC,LSR2000,104.0
HR-26PKC,TR107A,22.45
HR-26PKC,YA4050B,78.75
HR-26PKC,LSRM2000,113.0
HR-26PKC,BTCP500,109.5
HR-26PKC,OFW4KT,128.5
HR-26PKC,A159,55.5
LDT8,YA4274A,57.75
LDT8,TR108,23.45
LDT8,LSR2000,104.0
LDT8,TR107A,22.45
LDT8,YA4050B,78.75
LDT8,LSRM2000,113.0
LDT8,BTCP500,109.5
LDT8,OFW4KT,128.5
LDT8,B1461,43.75
LDT8,S6118A,29.75
LSR1000EXT,BTCP600,145.0
LSR1000EXT,YA4274A,57.75
LSR1000EXT,TR108,23.45
LSR1000EXT,LSR2000,104.0
LSR1000EXT,TR107A,22.45
LSR1000EXT,YA4050B,78.75
LSR1000EXT,LSRM2000,113.0
LSR1000EXT,BTCP500,109.5
LSR1000EXT,OFW4KT,128.5
LSR1000EXT,LSR1450,33.75
LSR1250,TR108,23.45
LSR1250,LSR2000,104.0
LSR1250,YA4050B,78.75
LSR1250,LSRM2000,113.0
LSR1250,BTCP500,109.5
LSR1250,OFW4KT,128.5
LSR1250,TR107A,22.45
LSR1250,B3404B,43.5
LSR1250,B1356E,52.25
LSR1250,BT11,58.0
LSR1450,BTCP600,145.0
LSR1450,YA4274A,57.75
LSR1450,TR108,23.45
LSR1450,LSR2000,104.0
LSR1450,TR107A,22.45
LSR1450,YA4050B,78.75
LSR1450,LSRM2000,113.0
LSR1450,BTCP500,109.5
LSR1450,OFW4KT,128.5
LSR1450,LSR1000EXT,28.5
LSR2000,YA4050B,78.75
LSR2000,LSRM2000,113.0
LSR2000,BTCP500,109.5
LSR2000,OFW4KT,128.5
LSR2000,YA4274A,57.75
LSR2000,S6118A,29.75
LSR2000,B3404B,43.5
LSR2000,BT11,58.0
LSR2000,OFW2,32.25
LSR2000,OFW3,32.25
OFW2,B1356E,52.25
OFW2,YA4274A,57.75
OFW2,YA4275,121.5
OFW2,BT4651,122.0
OFW2,AF102,25.0
OFW2,BT11,58.0
OFW2,B3404B,43.5
OFW2,S6118A,29.75
OFW2,LSR2000,104.0
OFW2,OFW3,32.25
OFW3,BTCP500,109.5
OFW3,OFW4KT,128.5
OFW3,B1356E,52.25
OFW3,YA4274A,57.75
OFW3,AF102,25.0
OFW3,BT11,58.0
OFW3,B3404B,43.5
OFW3,LSR2000,104.0
OFW3,S6118A,29.75
OFW3,OFW2,32.25
S6118A,OFW4KT,128.5
S6118A,BTC3A,27.5
S6118A,YA4274A,57.75
S6118A,B1461,43.75
S6118A,ACT1370,41.5
S6118A,LSR2000,104.0
S6118A,BT11,58.0
S6118A,B3404B,43.5
S6118A,OFW2,32.25
S6118A,OFW3,32.25
TR107A,TR108,23.45
TR107A,LSR2000,104.0
TR107A,TR107A,22.45
TR107A,YA4050B,78.75
TR107A,LSRM2000,113.0
TR107A,BTCP500,109.5
TR107A,OFW4KT,128.5
TR107A,B3404B,43.5
TR107A,BT11,58.0
TR107A,B1356E,52.25
UTS105A,YA4274A,57.75
UTS105A,TR108,23.45
UTS105A,LSR2000,104.0
UTS105A,TR107A,22.45
UTS105A,YA4050B,78.75
UTS105A,LSRM2000,113.0
UTS105A,BTCP500,109.5
UTS105A,OFW4KT,128.5
UTS105A,LSR1000EXT,28.5
UTS105A,LSR1450,33.75
UTV617A,BTCP600,145.0
UTV617A,YA4274A,57.75
UTV617A,TR108,23.45
UTV617A,LSR2000,104.0
UTV617A,TR107A,22.45
UTV617A,YA4050B,78.75
UTV617A,LSRM2000,113.0
UTV617A,BTCP500,109.5
UTV617A,OFW4KT,128.5
UTV617A,UTV616A,27.75
YA109C,BTCP600,145.0
YA109C,YA4274A,57.75
YA109C,TR108,23.45
YA109C,LSR2000,104.0
YA109C,TR107A,22.45
YA109C,YA4050B,78.75
YA109C,LSRM2000,113.0
YA109C,BTCP500,109.5
YA109C,OFW4KT,128.5
YA109C,A159,55.5
YA4050B,TR108,23.45
YA4050B,LSR2000,104.0
YA4050B,TR107A,22.45
YA4050B,YA4050B,78.75
YA4050B,LSRM2000,113.0
YA4050B,OFW4KT,128.5
YA4050B,BTK5,345.0
YA4050B,BTCP500,109.5
YA4050B,BTG9,30.25
YA4050B,2004BSKA,138.5
YA4274A,BTC7B,36.0
YA4274A,YA4275,121.5
YA4274A,ACT1370,41.5
YA4274A,BT4651,122.0
YA4274A,S6118A,29.75
YA4274A,BT11,58.0
YA4274A,B3404B,43.5
YA4274A,LSR2000,104.0
YA4274A,OFW2,32.25
YA4274A,OFW3,32.25
YA4275,TR108,23.45
YA4275,LSR2000,104.0
YA4275,TR107A,22.45
YA4275,YA4050B,78.75
YA4275,LSRM2000,113.0
YA4275,BTCP500,109.5
YA4275,OFW4KT,128.5
YA4275,BTC7B,36.0
YA4275,BT4651,122.0
YA4275,YA4274A,57.75
106ATMXW,TMXK60,28.75
106ATMXW,FXK11,53.5
106ATMXW,305ASX,258.0
106ATMXW,106ATMXW,186.0
106ATMXW,304IMX,243.0
106ATMXW,206AFX,236.5
106ATMXW,106BTMX,160.5
106ATMXW,206AFXW,256.0
106ATMXW,FXK6,42.0
106ATMXW,FXK3,34.25
106BTMX,FXK11,53.5
106BTMX,FXK3,34.25
106BTMX,106ATMXW,186.0
106BTMX,304IMX,243.0
106BTMX,206AFX,236.5
106BTMX,106BTMX,160.5
106BTMX,206AFXW,256.0
106BTMX,FXK6,42.0
106BTMX,SXK5,47.75
106BTMX,305ASX,258.0
204IMXA,TMXK60,28.75
204IMXA,FXK11,53.5
204IMXA,305ASX,258.0
204IMXA,106ATMXW,186.0
204IMXA,304IMX,243.0
204IMXA,FXK6,42.0
204IMXA,206AFX,236.5
204IMXA,106BTMX,160.5
204IMXA,206AFXW,256.0
204IMXA,FXK3,34.25
206AFX,FXK11,53.5
206AFX,FXK3,34.25
206AFX,305ASX,258.0
206AFX,106ATMXW,186.0
206AFX,304IMX,243.0
206AFX,FXK6,42.0
206AFX,206AFX,236.5
206AFX,106BTMX,160.5
206AFX,206AFXW,256.0
206AFX,SXK5,47.75
206AFXW,TMXK60,28.75
206AFXW,FXK11,53.5
206AFXW,305ASX,258.0
206AFXW,304IMX,243.0
206AFXW,206AFX,236.5
206AFXW,106BTMX,160.5
206AFXW,206AFXW,256.0
206AFXW,FXK3,34.25
206AFXW,106ATMXW,186.0
206AFXW,FXK6,42.0
206EAU,305ASX,258.0
206EAU,106ATMXW,186.0
206EAU,304IMX,243.0
206EAU,FXK6,42.0
206EAU,206AFX,236.5
206EAU,106BTMX,160.5
206EAU,206AFXW,256.0
206EAU,TMXK60,28.75
206EAU,FXK11,53.5
206EAU,SXK11,74.0
304IMX,106BTMX,160.5
304IMX,206AFXW,256.0
304IMX,TMXK2,20.95
304IMX,TMXK60,28.75
304IMX,FXK11,53.5
304IMX,FXK3,34.25
304IMX,FXK6,42.0
304IMX,SXK3,43.25
304IMX,SXK5,47.75
304IMX,SXK11,74.0
305ASX,TMXK60,28.75
305ASX,FXK11,53.5
305ASX,305ASX,258.0
305ASX,106ATMXW,186.0
305ASX,304IMX,243.0
305ASX,206AFX,236.5
305ASX,106BTMX,160.5
305ASX,206AFXW,256.0
305ASX,FXK3,34.25
305ASX,FXK6,42.0
305SXWP,TMXK60,28.75
305SXWP,FXK11,53.5
305SXWP,FXK3,34.25
305SXWP,305ASX,258.0
305SXWP,106ATMXW,186.0
305SXWP,304IMX,243.0
305SXWP,FXK6,42.0
305SXWP,206AFX,236.5
305SXWP,106BTMX,160.5
305SXWP,206AFXW,256.0
305TSKTA,TMXK60,28.75
305TSKTA,FXK3,34.25
305TSKTA,305ASX,258.0
305TSKTA,106ATMXW,186.0
305TSKTA,304IMX,243.0
305TSKTA,FXK6,42.0
305TSKTA,206AFX,236.5
305TSKTA,106BTMX,160.5
305TSKTA,206AFXW,256.0
