,query_sku,rec_sku,price
9486,GMASEPA,1412A,53.0
9487,GMASEPA,2420A,83.75
9488,GMASEPA,213TFSYA,471.0
9489,GMASEPA,AW6D,3.45
9490,GMB3041,A127,45.5
9491,GMB3041,A106,50.25
9492,GMB3041,1412A,53.0
9493,GMB3041,14V,88.75
9494,GMB3041,340SSDP,22.3
9495,GMB3041,7031A,45.5
9496,GMB3041,10SSD,12.55
9497,GMB3041,30SSD,18.3
9498,GMB3041,14V12,92.0
9499,GMB3041,20SSD,15.5
9500,GMB3042,1412A,53.0
9501,GMB3042,20SSD,15.5
9502,GMB3042,2420A,83.75
9503,GMB3042,340SSDP,22.3
9504,GMB3042,14V12,92.0
9505,GMB3042,7031A,45.5
9506,GMB3042,30SSD,18.3
9507,GMB3042,14V,88.75
9508,GMB3042,208CCP,50.5
9509,GMB3042,10SSD,12.55
9510,GSAF1F,SGDX80BR,219.5
9511,GSAF1F,F80,142.0
9512,GSAF1F,FXK3,34.25
9513,GSAF1F,SXK5,47.75
9514,GSAF1F,FXK6,42.0
9515,GSAF1F,OEX10B,39.75
9516,GSAF1F,112TMMY,245.0
9517,GSAF1F,EC-USB-C-3A,43.25
9518,GSAF1F,SGASA204CR,67.25
9519,GSAF1F,FBST338,43.25
9520,HBBD16,F80,142.0
9521,HBBD16,SGASA204CR,67.25
9522,HBBD16,110TMDY,177.5
9523,HBBD16,PL400B,235.5
9524,HBBD16,S9706KRA,51.25
9525,HBBD16,OEXM80B,39.75
9526,HBBD16,FXK6,42.0
9527,HBBD16,EC-USB-C-3A,43.25
9528,HBBD16,212SFSMY,391.0
9529,HBBD16,OEX8B,39.75
9530,HBBD24,F80,142.0
9531,HBBD24,211SFSY,377.0
9532,HBBD24,FXK11,53.5
9533,HBBD24,SOEXM8,41.0
9534,HBBD24,OEXM80B,39.75
9535,HBBD24,SOEXM710,510.0
9536,HBBD24,FXK6,42.0
9537,HBBD24,SGDX80BR,219.5
9538,HBBD24,SOEXM9,42.0
9539,HBBD24,S9706KRA,51.25
9540,HBBD32,SOEXM710,510.0
9541,HBBD32,GSAF1F,27.0
9542,HBBD32,EC-USB-C-3A,43.25
9543,HBBD32,SGASA204CR,67.25
9544,HBBD32,FBST338,43.25
9545,HBBD32,214IMFMYA,266.0
9546,HBBD32,BLPTHC87,610.0
9547,HBBD32,F80,142.0
9548,HBBD32,SGDX80BR,219.5
9549,HBBD32,CSA8CR,40.25
9550,HBBD56,HL138ACP,92.0
9551,HBBD56,CLRPW75,36.5
9552,HBBD56,PHP2A,93.0
9553,HBBD56,PHP1A,49.0
9554,HBBD56,SGA1714B,45.5
9555,HBBD56,SGRHT6BR,247.0
9556,HBBD56,SGA102BR,98.5
9557,HBBD56,ASGP102BR,101.5
9558,HBBD56,HCP48BCF,55.5
9559,HBBD56,CSSD50R,67.75
9560,HBBD8,110TMDY,177.5
9561,HBBD8,T72,115.5
9562,HBBD8,211FY,246.0
9563,HBBD8,EC-USB-C-3A,43.25
9564,HBBD8,F80,142.0
9565,HBBD8,SGDX80BR,219.5
9566,HBBD8,110STMDY,284.0
9567,HBBD8,FXK3,34.25
9568,HBBD8,VS807B,379.0
9569,HBBD8,61CF,58.5
9570,HBBT16,UIM2RSLT,38.5
9571,HBBT16,MAGMAT,88.25
9572,HBBT16,TMS4E,61.5
9573,HBBT16,FB336,122.0
9574,HBBT16,PHG1055BK,325.0
9575,HBBT16,AWCG1600B,78.0
9576,HBBT16,HBBT16,108.0
9577,HBBT16,SGRHT6BR,247.0
9578,HBBT16,CSSD1R,76.0
9579,HBBT16,HBBD16,109.5
9580,HBFE103,224SFFSMFR,690.0
9581,HBFE103,214IMFMYA,266.0
9582,HBFE103,OEXM80B,39.75
9583,HBFE103,FXK6,42.0
9584,HBFE103,PPC710BK,318.0
9585,HBFE103,S9706KRA,51.25
9586,HBFE103,F80,142.0
9587,HBFE103,110TMDY,177.5
9588,HBFE103,EC-USB-C-3A,43.25
9589,HBFE103,212IMFMSYA,272.0
9590,HBFE16,110TMDY,177.5
9591,HBFE16,SGDX80BR,219.5
9592,HBFE16,OEX8B,39.75
9593,HBFE16,FXK6,42.0
9594,HBFE16,OEXM80B,39.75
9595,HBFE16,EC-USB-C-3A,43.25
9596,HBFE16,F80,142.0
9597,HBFE16,SGASA204CR,67.25
9598,HBFE16,GSAF1F,27.0
9599,HBFE16,A2A,22.5
9600,HBFE24,EC-USB-C-3A,43.25
9601,HBFE24,F80,142.0
9602,HBFE24,GSAF1F,27.0
9603,HBFE24,OEXM80B,39.75
9604,HBFE24,FXK6,42.0
9605,HBFE24,110TMDY,177.5
9606,HBFE24,PL400B,235.5
9607,HBFE24,OEX8B,39.75
9608,HBFE24,FBST338,43.25
9609,HBFE24,OEXM90B,41.0
9610,HBFE32,F80,142.0
9611,HBFE32,EC-USB-C-3A,43.25
9612,HBFE32,214IMFMYA,266.0
9613,HBFE32,OEXM80B,39.75
9614,HBFE32,110TMDY,177.5
9615,HBFE32,S9706KRA,51.25
9616,HBFE32,OEXM90B,41.0
9617,HBFE32,OEX8B,39.75
9618,HBFE32,SOEXM9,42.0
9619,HBFE32,211SFSY,377.0
9620,HBFE48,PPC710BK,318.0
9621,HBFE48,OEXM80B,39.75
9622,HBFE48,224SFFSMFR,690.0
9623,HBFE48,GSAF1F,27.0
9624,HBFE48,FBST338,43.25
9625,HBFE48,OEXM90B,41.0
9626,HBFE48,EC-USB-C-3A,43.25
9627,HBFE48,212SFSMY,391.0
9628,HBFE48,FXK3,34.25
9629,HBFE48,F80,142.0
9630,HBPT16,110TMDY,177.5
9631,HBPT16,211FY,246.0
9632,HBPT16,110STMDY,284.0
9633,HBPT16,TMXK60,28.75
9634,HBPT16,FXK3,34.25
9635,HBPT16,FXK6,42.0
9636,HBPT16,OEX8B,39.75
9637,HBPT16,EC-USB-C-3A,43.25
9638,HBPT16,OEXM80B,39.75
9639,HBPT16,HSG319,53.5
9640,HBPT24,HBBD24,137.5
9641,HBPT24,F80,142.0
9642,HBPT24,HBBD16,109.5
9643,HBPT24,HBBT16,108.0
9644,HBPT24,211FSY,246.0
9645,HBPT24,FXK3,34.25
9646,HBPT24,SPBS704AR,274.0
9647,HBPT24,PPC715BK,462.0
9648,HBPT24,BLPTHC87,610.0
9649,HBPT24,UPT35,30.75
9650,HCP10,SHP2KT,64.5
9651,HCP10,SVTS272A,392.0
9652,HCP10,FLLF80,204.0
9653,HCP10,SHCP1B,214.5
9654,HCP10,PHP1A,49.0
9655,HCP10,HCP10,46.25
9656,HCP10,THLLF72,179.5
9657,HCP10,TKF72,129.0
9658,HCP10,PHP3A,40.0
9659,HCP10,SGRHT6BR,247.0
9660,HCP48BCF,MAGMAT,88.25
9661,HCP48BCF,HL138ACP,92.0
9662,HCP48BCF,MAGSTRIP,37.25
9663,HCP48BCF,FXWP3,38.75
9664,HCP48BCF,MAGDISH,42.5
9665,HCP48BCF,HCP48BCF,55.5
9666,HCP48BCF,PL344BCF,152.5
9667,HCP48BCF,HBBD32,154.0
9668,HCP48BCF,HBBD16,109.5
9669,HCP48BCF,FB336,122.0
9670,HD6529,BB9008,152.0
9671,HD6529,IMM360,68.25
9672,HD6529,SAM19E,79.25
9673,HD6529,AEM6530,34.5
9674,HD6529,AEM5530,57.75
9675,HD6529,AEM444,49.5
9676,HD6529,SGASA204CR,67.25
9677,HD6529,SPBS12AR,61.0
9678,HD6529,FA12LE,45.75
9679,HD6529,FCO16A,34.25
9680,HL138ACP,91ACP,52.75
9681,HL138ACP,411CF,92.75
9682,HL138ACP,110TMDY,177.5
9683,HL138ACP,911ACF,86.75
9684,HL138ACP,86ACF,59.75
9685,HL138ACP,47ACF,62.0
9686,HL138ACP,PWCS7ACF,61.75
9687,HL138ACP,110STMDY,284.0
9688,HL138ACP,46ACF,56.0
9689,HL138ACP,95ACF,58.5
9690,HP650,1412A,53.0
9691,HP650,A127,45.5
9692,HP650,20SSD,15.5
9693,HP650,340SSDP,22.3
9694,HP650,7031A,45.5
9695,HP650,2420A,83.75
9696,HP650,30SSD,18.3
9697,HP650,2006IT,153.0
9698,HP650,A106,50.25
9699,HP650,A129,46.75
9700,HPR400,2003LN,171.0
9701,HPR400,222AFSMP,965.0
9702,HPR400,110RTSMA,213.0
9703,HPR400,307ESAY,304.0
9704,HPR400,206ESSPKPLG2,417.0
9705,HPR400,131TMPB,785.0
9706,HPR400,13ELECTBP14KIT,955.0
9707,HPR400,206EFAML,236.25
9708,HPR400,112TMMDSY,307.0
9709,HPR400,209TFSMYA,326.0
9710,HR-26PKC,112TMMDSY,307.0
9711,HR-26PKC,131TMPB,785.0
9712,HR-26PKC,110RTSMA,213.0
9713,HR-26PKC,13ELECTBP14KIT,955.0
9714,HR-26PKC,206EFAML,236.25
9715,HR-26PKC,2003LN,171.0
9716,HR-26PKC,206ESSPKPLG2,417.0
9717,HR-26PKC,10SSD,12.55
9718,HR-26PKC,30SSD,18.3
9719,HR-26PKC,7031A,45.5
9720,HSG319,EC-USB-C-3A,43.25
9721,HSG319,HSG319,53.5
9722,HSG319,YA337A,28.0
9723,HSG319,T72,115.5
9724,HSG319,TA3,19.15
9725,HSG319,F80,142.0
9726,HSG319,SGDX80BR,219.5
9727,HSG319,110TMDY,177.5
9728,HSG319,211FY,246.0
9729,HSG319,10MA,19.25
9730,HSPD16,UIM225,28.75
9731,HSPD16,BP24B,60.75
9732,HSPD16,UPTM65K,57.75
9733,HSPD16,HBBT16,108.0
9734,HSPD16,YA2850A,13.95
9735,HSPD16,TF5A,116.5
9736,HSPD16,2420A,83.75
9737,HSPD16,14V12,92.0
9738,HSPD16,A106,50.25
9739,HSPD16,30SSD,18.3
9740,IM120A,10SSD,12.55
9741,IM120A,2006IT,153.0
9742,IM120A,14V,88.75
9743,IM120A,A98A,62.25
9744,IM120A,2420A,83.75
9745,IM120A,A129,46.75
9746,IM120A,208CCP,50.5
9747,IM120A,340SSDP,22.3
9748,IM120A,A106,50.25
9749,IM120A,14V12,92.0
9750,IM140A,14V,88.75
9751,IM140A,14V12,92.0
9752,IM140A,208CCP,50.5
9753,IM140A,2006IT,153.0
9754,IM140A,340SSDP,22.3
9755,IM140A,20SSD,15.5
9756,IM140A,1412A,53.0
9757,IM140A,30SSD,18.3
9758,IM140A,2420A,83.75
9759,IM140A,10SSD,12.55
9760,IM160A,14V,88.75
9761,IM160A,30SSD,18.3
9762,IM160A,2420A,83.75
9763,IM160A,20SSD,15.5
9764,IM160A,10SSD,12.55
9765,IM160A,14V12,92.0
9766,IM160A,208CCP,50.5
9767,IM160A,2006IT,153.0
9768,IM160A,1412A,53.0
9769,IM160A,340SSDP,22.3
9770,IM180A,10SSD,12.55
9771,IM180A,14V,88.75
9772,IM180A,208CCP,50.5
9773,IM180A,1412A,53.0
9774,IM180A,2006IT,153.0
9775,IM180A,20SSD,15.5
9776,IM180A,14V12,92.0
9777,IM180A,2420A,83.75
9778,IM180A,30SSD,18.3
9779,IM180A,340SSDP,22.3
9780,IM1PT,ASGP102BR,101.5
9781,IM1PT,PHG1055BK,325.0
9782,IM1PT,PH3050BR,553.95
9783,IM1PT,HBBD32,154.0
9784,IM1PT,212FSMY,260.0
9785,IM1PT,212SFSMY,391.0
9786,IM1PT,PBMP703A,485.0
9787,IM1PT,PBN500,62.25
9788,IM1PT,SPBS704AR,274.0
9789,IM1PT,F80,142.0
9790,IM200,1412A,53.0
9791,IM200,30SSD,18.3
9792,IM200,208CCP,50.5
9793,IM200,14V12,92.0
9794,IM200,2420A,83.75
9795,IM200,20SSD,15.5
9796,IM200,10SSD,12.55
9797,IM200,2006IT,153.0
9798,IM200,14V,88.75
9799,IM200,340SSDP,22.3
9800,IM220,30SSD,18.3
9801,IM220,2006IT,153.0
9802,IM220,14V,88.75
9803,IM220,208CCP,50.5
9804,IM220,14V12,92.0
9805,IM220,2420A,83.75
9806,IM220,1412A,53.0
9807,IM220,10SSD,12.55
9808,IM220,20SSD,15.5
9809,IM220,340SSDP,22.3
9810,IM240,208CCP,50.5
9811,IM240,14V12,92.0
9812,IM240,1412A,53.0
9813,IM240,10SSD,12.55
9814,IM240,IM300,33.75
9815,IM240,20SSD,15.5
9816,IM240,2420A,83.75
9817,IM240,2006IT,153.0
9818,IM240,SIM340,55.5
9819,IM240,14V,88.75
9820,IM260,20SSD,15.5
9821,IM260,30SSD,18.3
9822,IM260,IM260,27.0
9823,IM260,2006IT,153.0
9824,IM260,14V12,92.0
9825,IM260,14V,88.75
9826,IM260,2420A,83.75
9827,IM260,10SSD,12.55
9828,IM260,1412A,53.0
9829,IM260,208CCP,50.5
9830,IM280,208CCP,50.5
9831,IM280,30SSD,18.3
9832,IM280,14V12,92.0
9833,IM280,2006IT,153.0
9834,IM280,2420A,83.75
9835,IM280,14V,88.75
9836,IM280,10SSD,12.55
9837,IM280,340SSDP,22.3
9838,IM280,20SSD,15.5
9839,IM280,1412A,53.0
9840,IM300,208CCP,50.5
9841,IM300,14V12,92.0
9842,IM300,2006IT,153.0
9843,IM300,30SSD,18.3
9844,IM300,20SSD,15.5
9845,IM300,1412A,53.0
9846,IM300,2420A,83.75
9847,IM300,10SSD,12.55
9848,IM300,14V,88.75
9849,IM300,340SSDP,22.3
9850,IM320,20SSD,15.5
9851,IM320,14V12,92.0
9852,IM320,2420A,83.75
9853,IM320,14V,88.75
9854,IM320,10SSD,12.55
9855,IM320,2006IT,153.0
9856,IM320,1412A,53.0
9857,IM320,30SSD,18.3
9858,IM320,208CCP,50.5
9859,IM320,A106,50.25
9860,IMFLE120A,1412A,53.0
9861,IMFLE120A,10SSD,12.55
9862,IMFLE120A,A129,46.75
9863,IMFLE120A,A106,50.25
9864,IMFLE120A,A159,55.5
9865,IMFLE120A,208CCP,50.5
9866,IMFLE120A,30SSD,18.3
9867,IMFLE120A,2420A,83.75
9868,IMFLE120A,2006IT,153.0
9869,IMFLE120A,7031A,45.5
9870,IMFLE80A,10SSD,12.55
9871,IMFLE80A,14V12,92.0
9872,IMFLE80A,20SSD,15.5
9873,IMFLE80A,1412A,53.0
9874,IMFLE80A,2006IT,153.0
9875,IMFLE80A,208CCP,50.5
9876,IMFLE80A,14V,88.75
9877,IMFLE80A,ACT1370,41.5
9878,IMFLE80A,2420A,83.75
9879,IMFLE80A,A36A,134.5
9880,IMM100A,IMM140A,22.8
9881,IMM100A,1412A,53.0
9882,IMM100A,IMM100A,22.8
9883,IMM100A,14V12,92.0
9884,IMM100A,10SSD,12.55
9885,IMM100A,IMM120A,22.8
9886,IMM100A,IMM130A,22.8
9887,IMM100A,SIMM140A,35.25
9888,IMM100A,SIMM110A,35.25
9889,IMM100A,2006IT,153.0
9890,IMM110A,SIMM140A,35.25
9891,IMM110A,IMM140A,22.8
9892,IMM110A,IMM110A,22.8
9893,IMM110A,IMM130A,22.8
9894,IMM110A,SIMM120A,35.25
9895,IMM110A,SIMM100A,35.25
9896,IMM110A,SIMM110A,35.25
9897,IMM110A,SIMM130A,35.25
9898,IMM110A,IMM120A,22.8
9899,IMM110A,IMM100A,22.8
9900,IMM120A,TMM6,20.8
9901,IMM120A,IMM140A,22.8
9902,IMM120A,SIMM140A,35.25
9903,IMM120A,SWM121A,28.5
9904,IMM120A,IMM120A,22.8
9905,IMM120A,TMM14,20.8
9906,IMM120A,IMM190,24.5
9907,IMM120A,TMM9,20.8
9908,IMM120A,SIMM110A,35.25
9909,IMM120A,IMM100A,22.8
9910,IMM130A,TMM9,20.8
9911,IMM130A,SIMM230,55.0
9912,IMM130A,SIMM140A,35.25
9913,IMM130A,SWM121A,28.5
9914,IMM130A,TMM8,20.8
9915,IMM130A,IMM140A,22.8
9916,IMM130A,SIMM110A,35.25
9917,IMM130A,IMM100A,22.8
9918,IMM130A,IMM130A,22.8
9919,IMM130A,TMM6,20.8
9920,IMM140A,IMM140A,22.8
9921,IMM140A,SIMM140A,35.25
9922,IMM140A,TMM14,20.8
9923,IMM140A,BLPT1420,6.95
9924,IMM140A,IMM100A,22.8
9925,IMM140A,BLPT1427,6.95
9926,IMM140A,TMM6,20.8
9927,IMM140A,TMM8,20.8
9928,IMM140A,TMM12,20.8
9929,IMM140A,TMM11,20.8
9930,IMM150A,IMM140A,22.8
9931,IMM150A,SIMM150A,35.25
9932,IMM150A,IMM210,27.75
9933,IMM150A,IMM150A,22.8
9934,IMM150A,IMM190,24.5
9935,IMM150A,IMM170A,24.5
9936,IMM150A,ASGP1BR,53.5
9937,IMM150A,10SSD,12.55
9938,IMM150A,SIMM180,39.0
9939,IMM150A,SIMM140A,35.25
9940,IMM160A,IMM210,27.75
9941,IMM160A,IMM170A,24.5
9942,IMM160A,SIMM200,41.5
9943,IMM160A,IMM200,26.75
9944,IMM160A,IMM190,24.5
9945,IMM160A,IMM160A,24.5
9946,IMM160A,IMM150A,22.8
9947,IMM160A,IMM140A,22.8
9948,IMM160A,IMM220,30.5
9949,IMM160A,ASGP1BR,53.5
9950,IMM170A,IMM210,27.75
9951,IMM170A,IMM170A,24.5
9952,IMM170A,14V12,92.0
9953,IMM170A,IMM140A,22.8
9954,IMM170A,SIMM150A,35.25
9955,IMM170A,IMM190,24.5
9956,IMM170A,IMM160A,24.5
9957,IMM170A,IMM150A,22.8
9958,IMM170A,10SSD,12.55
9959,IMM170A,1412A,53.0
9960,IMM180,IMM140A,22.8
9961,IMM180,IMM170A,24.5
9962,IMM180,IMM210,27.75
9963,IMM180,IMM220,30.5
9964,IMM180,IMM190,24.5
9965,IMM180,SIMM200,41.5
9966,IMM180,IMM200,26.75
9967,IMM180,SIMM150A,35.25
9968,IMM180,IMM100A,22.8
9969,IMM180,IMM160A,24.5
9970,IMM190,SIMM200,41.5
9971,IMM190,14V12,92.0
9972,IMM190,IMM190,24.5
9973,IMM190,IMM210,27.75
9974,IMM190,IMM220,30.5
9975,IMM190,IMM200,26.75
9976,IMM190,IMM140A,22.8
9977,IMM190,IMM170A,24.5
9978,IMM190,IMM160A,24.5
9979,IMM190,IMM150A,22.8
9980,IMM200,IMM200,26.75
9981,IMM200,IMM210,27.75
9982,IMM200,SIMM200,41.5
9983,IMM200,IMM220,30.5
9984,IMM200,IMM140A,22.8
9985,IMM200,IMM170A,24.5
9986,IMM200,IMM190,24.5
9987,IMM200,14V12,92.0
9988,IMM200,IMM150A,22.8
9989,IMM200,SIMM140A,35.25
9990,IMM210,IMM210,27.75
9991,IMM210,IMM220,30.5
9992,IMM210,IMM200,26.75
9993,IMM210,SIMM200,41.5
9994,IMM210,IMM170A,24.5
9995,IMM210,SIMM230,55.0
9996,IMM210,IMM160A,24.5
9997,IMM210,IMM230,33.75
9998,IMM210,14V12,92.0
9999,IMM210,IMM190,24.5
10000,IMM220,IMM220,30.5
10001,IMM220,IMM210,27.75
10002,IMM220,SIMM200,41.5
10003,IMM220,IMM200,26.75
10004,IMM220,IMM170A,24.5
10005,IMM220,IMM150A,22.8
10006,IMM220,IMM190,24.5
10007,IMM220,IMM140A,22.8
10008,IMM220,IMM180,24.5
10009,IMM220,SIMM160A,39.0
10010,IMM230,IMM170A,24.5
10011,IMM230,SIMM230,55.0
10012,IMM230,SIMM140A,35.25
10013,IMM230,SIMM200,41.5
10014,IMM230,IMM140A,22.8
10015,IMM230,IMM160A,24.5
10016,IMM230,IMM190,24.5
10017,IMM230,IMM230,33.75
10018,IMM230,IMM210,27.75
10019,IMM230,IMM220,30.5
10020,IMM240,IMM210,27.75
10021,IMM240,IMM220,30.5
10022,IMM240,SIMM200,41.5
10023,IMM240,IMM170A,24.5
10024,IMM240,IMM190,24.5
10025,IMM240,IMM200,26.75
10026,IMM240,14V12,92.0
10027,IMM240,SIMM230,55.0
10028,IMM240,IMM160A,24.5
10029,IMM240,IMM140A,22.8
10030,IMM360,FCO30A,47.0
10031,IMM360,SOXRR707A,400.0
10032,IMM360,AEM444,49.5
10033,IMM360,S9706KRA,51.25
10034,IMM360,FAML6E,39.0
10035,IMM360,112TMMY,245.0
10036,IMM360,HD6529,100.5
10037,IMM360,TMUS161A,61.25
10038,IMM360,206EFABL,250.25
10039,IMM360,FCO14A,34.25
10040,IMSLEPL240,2006IT,153.0
10041,IMSLEPL240,1412A,53.0
10042,IMSLEPL240,14V12,92.0
10043,IMSLEPL240,10SSD,12.55
10044,IMSLEPL240,14V,88.75
10045,IMSLEPL240,20SSD,15.5
10046,IMSLEPL240,208CCP,50.5
10047,IMSLEPL240,2420A,83.75
10048,IMSLEPL240,30SSD,18.3
10049,IMSLEPL240,A106,50.25
10050,IMX32B,EC-USB-C-3A,43.25
10051,IMX32B,315SIMMYA,605.0
10052,IMX32B,B3404B,43.5
10053,IMX32B,OEXM6B,38.25
10054,IMX32B,RXFMS606B,376.0
10055,IMX32B,SGDX80BR,219.5
10056,IMX32B,PPC710BK,318.0
10057,IMX32B,GSAF1F,27.0
10058,IMX32B,GFAT1E,20.8
10059,IMX32B,BT11,58.0
10060,IP80D,214SIMFMYA,396.0
10061,IP80D,214IMFMYA,266.0
10062,IP80D,212SFSMY,391.0
10063,IP80D,F80,142.0
10064,IP80D,SOEXM8,41.0
10065,IP80D,SOEXM9,42.0
10066,IP80D,TMXK2,20.95
10067,IP80D,FXK6,42.0
10068,IP80D,EC-USB-C-3A,43.25
10069,IP80D,S9706KRA,51.25
10070,IPDLM13A,1412A,53.0
10071,IPDLM13A,10SSD,12.55
10072,IPDLM13A,2420A,83.75
10073,IPDLM13A,2006IT,153.0
10074,IPDLM13A,IPLM21C,96.75
10075,IPDLM13A,14V,88.75
10076,IPDLM13A,208CCP,50.5
10077,IPDLM13A,20SSD,15.5
10078,IPDLM13A,14V12,92.0
10079,IPDLM13A,A127,45.5
10080,IPF800B,212IMFMSYA,272.0
10081,IPF800B,214IMFMYA,266.0
10082,IPF800B,214SIMFMYA,396.0
10083,IPF800B,212SIMFYA,379.0
10084,IPF800B,SOEXM8,41.0
10085,IPF800B,PPC710BK,318.0
10086,IPF800B,SGASA204CR,67.25
10087,IPF800B,SOEXM9,42.0
10088,IPF800B,SOEXM710,510.0
10089,IPF800B,EC-USB-C-3A,43.25
10090,IPL16C,1412A,53.0
10091,IPL16C,30SSD,18.3
10092,IPL16C,14V,88.75
10093,IPL16C,A127,45.5
10094,IPL16C,340SSDP,22.3
10095,IPL16C,14V12,92.0
10096,IPL16C,2006IT,153.0
10097,IPL16C,7031A,45.5
10098,IPL16C,208CCP,50.5
10099,IPL16C,A106,50.25
10100,IPL18C,208CCP,50.5
10101,IPL18C,2006IT,153.0
10102,IPL18C,14V12,92.0
10103,IPL18C,10SSD,12.55
10104,IPL18C,1412A,53.0
10105,IPL18C,20SSD,15.5
10106,IPL18C,340SSDP,22.3
10107,IPL18C,14V,88.75
10108,IPL18C,2420A,83.75
10109,IPL18C,A127,45.5
10110,IPL20C,2420A,83.75
10111,IPL20C,208CCP,50.5
10112,IPL20C,340SSDP,22.3
10113,IPL20C,2006IT,153.0
10114,IPL20C,1412A,53.0
10115,IPL20C,20SSD,15.5
10116,IPL20C,10SSD,12.55
10117,IPL20C,30SSD,18.3
10118,IPL20C,14V12,92.0
10119,IPL20C,14V,88.75
10120,IPL22C,2420A,83.75
10121,IPL22C,7031A,45.5
10122,IPL22C,1412A,53.0
10123,IPL22C,14V,88.75
10124,IPL22C,30SSD,18.3
10125,IPL22C,2006IT,153.0
10126,IPL22C,10SSD,12.55
10127,IPL22C,208CCP,50.5
10128,IPL22C,14V12,92.0
10129,IPL22C,A106,50.25
10130,IPL24C,20SSD,15.5
10131,IPL24C,1412A,53.0
10132,IPL24C,14V12,92.0
10133,IPL24C,2006IT,153.0
10134,IPL24C,2420A,83.75
10135,IPL24C,10SSD,12.55
10136,IPL24C,A106,50.25
10137,IPL24C,30SSD,18.3
10138,IPL24C,14V,88.75
10139,IPL24C,208CCP,50.5
10140,IPL26C,30SSD,18.3
10141,IPL26C,1412A,53.0
10142,IPL26C,A179A,56.5
10143,IPL26C,A36A,134.5
10144,IPL26C,A98A,62.25
10145,IPL26C,A50A,142.0
10146,IPL26C,2006IT,153.0
10147,IPL26C,A129,46.75
10148,IPL26C,A3046,57.5
10149,IPL26C,IPL30C,90.0
10150,IPL28C,30SSD,18.3
10151,IPL28C,14V12,92.0
10152,IPL28C,7031A,45.5
10153,IPL28C,340SSDP,22.3
10154,IPL28C,2420A,83.75
10155,IPL28C,A106,50.25
10156,IPL28C,1412A,53.0
10157,IPL28C,14V,88.75
10158,IPL28C,208CCP,50.5
10159,IPL28C,10SSD,12.55
10160,IPL30C,A127,45.5
10161,IPL30C,14V,88.75
10162,IPL30C,2006IT,153.0
10163,IPL30C,10SSD,12.55
10164,IPL30C,A106,50.25
10165,IPL30C,208CCP,50.5
10166,IPL30C,7031A,45.5
10167,IPL30C,340SSDP,22.3
10168,IPL30C,20SSD,15.5
10169,IPL30C,30SSD,18.3
10170,IPL32C,7031A,45.5
10171,IPL32C,A127,45.5
10172,IPL32C,208CCP,50.5
10173,IPL32C,14V12,92.0
10174,IPL32C,2006IT,153.0
10175,IPL32C,20SSD,15.5
10176,IPL32C,340SSDP,22.3
10177,IPL32C,1412A,53.0
10178,IPL32C,A50A,142.0
10179,IPL32C,30SSD,18.3
10180,IPL34C,340SSDP,22.3
10181,IPL34C,14V,88.75
10182,IPL34C,2006IT,153.0
10183,IPL34C,1412A,53.0
10184,IPL34C,10SSD,12.55
10185,IPL34C,208CCP,50.5
10186,IPL34C,A106,50.25
10187,IPL34C,2420A,83.75
10188,IPL34C,14V12,92.0
10189,IPL34C,7031A,45.5
10190,IPL36C,30SSD,18.3
10191,IPL36C,2006IT,153.0
10192,IPL36C,20SSD,15.5
10193,IPL36C,7031A,45.5
10194,IPL36C,A106,50.25
10195,IPL36C,2420A,83.75
10196,IPL36C,14V,88.75
10197,IPL36C,10SSD,12.55
10198,IPL36C,14V12,92.0
10199,IPL36C,208CCP,50.5
10200,IPL38C,208CCP,50.5
10201,IPL38C,30SSD,18.3
10202,IPL38C,A106,50.25
10203,IPL38C,14V,88.75
10204,IPL38C,2006IT,153.0
10205,IPL38C,20SSD,15.5
10206,IPL38C,2420A,83.75
10207,IPL38C,14V12,92.0
10208,IPL38C,1412A,53.0
10209,IPL38C,7031A,45.5
10210,IPL40C,14V12,92.0
10211,IPL40C,14V,88.75
10212,IPL40C,A106,50.25
10213,IPL40C,10SSD,12.55
10214,IPL40C,7031A,45.5
10215,IPL40C,30SSD,18.3
10216,IPL40C,2006IT,153.0
10217,IPL40C,20SSD,15.5
10218,IPL40C,2420A,83.75
10219,IPL40C,1412A,53.0
10220,IPL42C,2006IT,153.0
10221,IPL42C,20SSD,15.5
10222,IPL42C,14V12,92.0
10223,IPL42C,2420A,83.75
10224,IPL42C,10SSD,12.55
10225,IPL42C,A106,50.25
10226,IPL42C,30SSD,18.3
10227,IPL42C,14V,88.75
10228,IPL42C,208CCP,50.5
10229,IPL42C,340SSDP,22.3
10230,IPLM10C,1412A,53.0
10231,IPLM10C,20SSD,15.5
10232,IPLM10C,A106,50.25
10233,IPLM10C,14V,88.75
10234,IPLM10C,30SSD,18.3
10235,IPLM10C,14V12,92.0
10236,IPLM10C,10SSD,12.55
10237,IPLM10C,2420A,83.75
10238,IPLM10C,7031A,45.5
10239,IPLM10C,2006IT,153.0
10240,IPLM11C,10SSD,12.55
10241,IPLM11C,20SSD,15.5
10242,IPLM11C,14V12,92.0
10243,IPLM11C,208CCP,50.5
10244,IPLM11C,2006IT,153.0
10245,IPLM11C,14V,88.75
10246,IPLM11C,1412A,53.0
10247,IPLM11C,2420A,83.75
10248,IPLM11C,340SSDP,22.3
10249,IPLM11C,7031A,45.5
10250,IPLM12C,10SSD,12.55
10251,IPLM12C,20SSD,15.5
10252,IPLM12C,208CCP,50.5
10253,IPLM12C,2006IT,153.0
